Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_32_161,VGND,li1,80.2700,97.9200,0.000012
FILLER_32_158,VGND,li1,78.8900,97.9200,0.000012
FILLER_32_155,VGND,li1,77.5100,97.9200,0.000012
FILLER_32_137,VGND,li1,69.2300,97.9200,0.000012
FILLER_32_119,VGND,li1,60.4900,97.9200,0.000011
FILLER_32_116,VGND,li1,59.5700,97.9200,0.000011
FILLER_32_113,VGND,li1,58.1900,97.9200,0.000011
FILLER_32_110,VGND,li1,56.8100,97.9200,0.000011
FILLER_32_92,VGND,li1,48.3000,97.9200,0.000010
FILLER_32_89,VGND,li1,47.1500,97.9200,0.000009
FILLER_32_85,VGND,li1,44.8500,97.9200,0.000009
FILLER_32_81,VGND,li1,43.4700,97.9200,0.000009
FILLER_32_78,VGND,li1,42.0900,97.9200,0.000009
FILLER_32_75,VGND,li1,40.7100,97.9200,0.000008
FILLER_32_72,VGND,li1,39.3300,97.9200,0.000008
FILLER_32_43,VGND,li1,25.5300,97.9200,0.000005
FILLER_32_40,VGND,li1,24.6100,97.9200,0.000005
FILLER_32_29,VGND,li1,19.5500,97.9200,0.000004
FILLER_32_6,VGND,li1,8.5100,97.9200,0.000003
FILLER_32_3,VGND,li1,7.5900,97.9200,0.000003
FILLER_31_319,VGND,li1,152.4900,97.9200,0.000035
FILLER_31_290,VGND,li1,139.6100,97.9200,0.000035
FILLER_31_287,VGND,li1,138.2300,97.9200,0.000035
FILLER_31_284,VGND,li1,136.8500,97.9200,0.000034
FILLER_31_281,VGND,li1,135.4700,97.9200,0.000034
FILLER_31_279,VGND,li1,134.0900,97.9200,0.000032
FILLER_31_276,VGND,li1,133.1700,97.9200,0.000032
FILLER_31_273,VGND,li1,131.7900,97.9200,0.000031
FILLER_31_249,VGND,li1,120.7500,97.9200,0.000021
FILLER_31_243,VGND,li1,117.9900,97.9200,0.000019
FILLER_31_235,VGND,li1,113.8500,97.9200,0.000015
FILLER_31_225,VGND,li1,109.7100,97.9200,0.000011
FILLER_31_221,VGND,li1,107.8700,97.9200,0.000009
FILLER_31_211,VGND,li1,103.0400,97.9200,0.000008
FILLER_31_165,VGND,li1,82.1100,97.9200,0.000012
FILLER_31_116,VGND,li1,59.3400,97.9200,0.000011
FILLER_31_113,VGND,li1,58.1900,97.9200,0.000011
FILLER_31_101,VGND,li1,52.6700,97.9200,0.000010
FILLER_31_85,VGND,li1,44.8500,97.9200,0.000009
FILLER_31_82,VGND,li1,43.9300,97.9200,0.000009
FILLER_31_79,VGND,li1,42.5500,97.9200,0.000009
FILLER_31_76,VGND,li1,41.1700,97.9200,0.000009
FILLER_31_73,VGND,li1,39.7900,97.9200,0.000008
FILLER_31_57,VGND,li1,32.2000,97.9200,0.000007
FILLER_31_37,VGND,li1,22.7700,97.9200,0.000005
FILLER_31_34,VGND,li1,21.8500,97.9200,0.000005
FILLER_31_6,VGND,li1,8.7400,97.9200,0.000003
FILLER_31_3,VGND,li1,7.5900,97.9200,0.000003
FILLER_30_318,VGND,li1,152.2600,92.4800,0.000012
FILLER_30_315,VGND,li1,151.1100,92.4800,0.000012
FILLER_30_312,VGND,li1,149.7300,92.4800,0.000012
FILLER_30_309,VGND,li1,148.3500,92.4800,0.000012
FILLER_30_305,VGND,li1,146.5100,92.4800,0.000012
FILLER_30_302,VGND,li1,145.1300,92.4800,0.000012
FILLER_30_299,VGND,li1,143.7500,92.4800,0.000012
FILLER_30_296,VGND,li1,142.3700,92.4800,0.000012
FILLER_30_286,VGND,li1,137.7700,92.4800,0.000012
FILLER_30_283,VGND,li1,136.3900,92.4800,0.000012
FILLER_30_280,VGND,li1,135.0100,92.4800,0.000012
FILLER_30_277,VGND,li1,133.6300,92.4800,0.000012
FILLER_30_274,VGND,li1,132.2500,92.4800,0.000011
FILLER_30_265,VGND,li1,127.6500,92.4800,0.000011
FILLER_30_256,VGND,li1,123.5100,92.4800,0.000010
FILLER_30_253,VGND,li1,122.5900,92.4800,0.000010
FILLER_30_242,VGND,li1,117.0700,92.4800,0.000009
FILLER_30_224,VGND,li1,109.2500,92.4800,0.000006
FILLER_30_200,VGND,li1,97.7500,92.4800,0.000008
FILLER_30_197,VGND,li1,96.8300,92.4800,0.000009
FILLER_30_187,VGND,li1,91.7700,92.4800,0.000010
FILLER_30_149,VGND,li1,74.7500,92.4800,0.000015
FILLER_30_116,VGND,li1,59.5700,92.4800,0.000016
FILLER_30_94,VGND,li1,48.9900,92.4800,0.000015
FILLER_30_91,VGND,li1,48.0700,92.4800,0.000015
FILLER_30_88,VGND,li1,46.6900,92.4800,0.000015
FILLER_30_85,VGND,li1,45.3100,92.4800,0.000014
FILLER_30_65,VGND,li1,36.1100,92.4800,0.000012
FILLER_30_41,VGND,li1,25.0700,92.4800,0.000008
FILLER_30_38,VGND,li1,23.6900,92.4800,0.000007
FILLER_30_35,VGND,li1,22.3100,92.4800,0.000006
FILLER_30_32,VGND,li1,20.9300,92.4800,0.000006
FILLER_30_29,VGND,li1,19.5500,92.4800,0.000005
FILLER_30_15,VGND,li1,12.6500,92.4800,0.000003
FILLER_30_12,VGND,li1,11.7300,92.4800,0.000003
FILLER_30_9,VGND,li1,10.3500,92.4800,0.000003
FILLER_30_6,VGND,li1,8.9700,92.4800,0.000003
FILLER_30_3,VGND,li1,7.5900,92.4800,0.000003
FILLER_29_318,VGND,li1,152.2600,92.4800,0.000012
FILLER_29_315,VGND,li1,151.1100,92.4800,0.000012
FILLER_29_312,VGND,li1,149.7300,92.4800,0.000012
FILLER_29_309,VGND,li1,148.3500,92.4800,0.000012
FILLER_29_279,VGND,li1,134.0900,92.4800,0.000012
FILLER_29_276,VGND,li1,133.1700,92.4800,0.000011
FILLER_29_273,VGND,li1,131.7900,92.4800,0.000011
FILLER_29_246,VGND,li1,119.3700,92.4800,0.000009
FILLER_29_222,VGND,li1,108.1000,92.4800,0.000006
FILLER_29_215,VGND,li1,104.8800,92.4800,0.000005
FILLER_29_182,VGND,li1,89.9300,92.4800,0.000011
FILLER_29_119,VGND,li1,60.9500,92.4800,0.000016
FILLER_29_116,VGND,li1,59.5700,92.4800,0.000016
FILLER_29_113,VGND,li1,58.1900,92.4800,0.000016
FILLER_29_88,VGND,li1,46.6900,92.4800,0.000015
FILLER_29_57,VGND,li1,32.4300,92.4800,0.000011
FILLER_29_55,VGND,li1,31.0500,92.4800,0.000010
FILLER_29_52,VGND,li1,30.1300,92.4800,0.000010
FILLER_29_49,VGND,li1,28.7500,92.4800,0.000009
FILLER_29_46,VGND,li1,27.3700,92.4800,0.000009
FILLER_29_43,VGND,li1,25.9900,92.4800,0.000008
FILLER_29_40,VGND,li1,24.6100,92.4800,0.000007
FILLER_29_37,VGND,li1,23.2300,92.4800,0.000007
FILLER_29_26,VGND,li1,17.7100,92.4800,0.000004
FILLER_29_9,VGND,li1,10.1200,92.4800,0.000003
FILLER_29_6,VGND,li1,8.9700,92.4800,0.000003
FILLER_29_3,VGND,li1,7.5900,92.4800,0.000003
FILLER_28_317,VGND,li1,152.0300,87.0400,0.000010
FILLER_28_305,VGND,li1,146.5100,87.0400,0.000010
FILLER_28_292,VGND,li1,140.0700,87.0400,0.000010
FILLER_28_283,VGND,li1,136.1600,87.0400,0.000009
FILLER_28_280,VGND,li1,135.0100,87.0400,0.000009
FILLER_28_277,VGND,li1,133.6300,87.0400,0.000009
FILLER_28_274,VGND,li1,132.2500,87.0400,0.000009
FILLER_28_271,VGND,li1,130.8700,87.0400,0.000009
FILLER_28_268,VGND,li1,129.4900,87.0400,0.000009
FILLER_28_253,VGND,li1,122.1300,87.0400,0.000008
FILLER_28_221,VGND,li1,107.6400,87.0400,0.000004
FILLER_28_218,VGND,li1,106.4900,87.0400,0.000003
FILLER_28_215,VGND,li1,105.1100,87.0400,0.000003
FILLER_28_212,VGND,li1,103.7300,87.0400,0.000003
FILLER_28_200,VGND,li1,98.2100,87.0400,0.000004
FILLER_28_197,VGND,li1,96.8300,87.0400,0.000004
FILLER_28_173,VGND,li1,85.5600,87.0400,0.000004
FILLER_28_170,VGND,li1,84.4100,87.0400,0.000004
FILLER_28_156,VGND,li1,77.9700,87.0400,0.000005
FILLER_28_137,VGND,li1,69.2300,87.0400,0.000005
FILLER_28_134,VGND,li1,67.8500,87.0400,0.000005
FILLER_28_131,VGND,li1,66.4700,87.0400,0.000005
FILLER_28_128,VGND,li1,65.0900,87.0400,0.000005
FILLER_28_125,VGND,li1,63.7100,87.0400,0.000005
FILLER_28_122,VGND,li1,62.3300,87.0400,0.000005
FILLER_28_119,VGND,li1,60.9500,87.0400,0.000005
FILLER_28_116,VGND,li1,59.5700,87.0400,0.000005
FILLER_28_113,VGND,li1,58.1900,87.0400,0.000005
FILLER_28_94,VGND,li1,49.2200,87.0400,0.000005
FILLER_28_91,VGND,li1,48.0700,87.0400,0.000005
FILLER_28_88,VGND,li1,46.6900,87.0400,0.000005
FILLER_28_85,VGND,li1,45.3100,87.0400,0.000005
FILLER_28_55,VGND,li1,31.5100,87.0400,0.000004
FILLER_28_52,VGND,li1,30.1300,87.0400,0.000004
FILLER_28_49,VGND,li1,28.7500,87.0400,0.000004
FILLER_28_46,VGND,li1,27.3700,87.0400,0.000003
FILLER_28_43,VGND,li1,25.9900,87.0400,0.000003
FILLER_28_40,VGND,li1,24.6100,87.0400,0.000003
FILLER_28_37,VGND,li1,23.2300,87.0400,0.000003
FILLER_28_34,VGND,li1,21.8500,87.0400,0.000003
FILLER_28_26,VGND,li1,17.9400,87.0400,0.000002
FILLER_28_3,VGND,li1,7.3600,87.0400,0.000002
FILLER_27_318,VGND,li1,152.2600,87.0400,0.000010
FILLER_27_315,VGND,li1,151.1100,87.0400,0.000010
FILLER_27_287,VGND,li1,137.7700,87.0400,0.000010
FILLER_27_284,VGND,li1,136.8500,87.0400,0.000009
FILLER_27_281,VGND,li1,135.4700,87.0400,0.000009
FILLER_27_278,VGND,li1,133.8600,87.0400,0.000009
FILLER_27_275,VGND,li1,132.7100,87.0400,0.000009
FILLER_27_272,VGND,li1,131.3300,87.0400,0.000009
FILLER_27_269,VGND,li1,129.9500,87.0400,0.000009
FILLER_27_266,VGND,li1,128.5700,87.0400,0.000008
FILLER_27_263,VGND,li1,127.1900,87.0400,0.000008
FILLER_27_240,VGND,li1,116.3800,87.0400,0.000006
FILLER_27_237,VGND,li1,115.2300,87.0400,0.000006
FILLER_27_234,VGND,li1,113.8500,87.0400,0.000005
FILLER_27_231,VGND,li1,112.4700,87.0400,0.000005
FILLER_27_228,VGND,li1,111.0900,87.0400,0.000004
FILLER_27_225,VGND,li1,109.7100,87.0400,0.000004
FILLER_27_221,VGND,li1,107.8700,87.0400,0.000004
FILLER_27_218,VGND,li1,106.4900,87.0400,0.000003
FILLER_27_215,VGND,li1,105.1100,87.0400,0.000003
FILLER_27_212,VGND,li1,103.7300,87.0400,0.000003
FILLER_27_209,VGND,li1,102.3500,87.0400,0.000003
FILLER_27_202,VGND,li1,98.9000,87.0400,0.000004
FILLER_27_199,VGND,li1,97.7500,87.0400,0.000004
FILLER_27_196,VGND,li1,96.3700,87.0400,0.000004
FILLER_27_189,VGND,li1,92.9200,87.0400,0.000004
FILLER_27_186,VGND,li1,91.7700,87.0400,0.000004
FILLER_27_183,VGND,li1,90.3900,87.0400,0.000004
FILLER_27_172,VGND,li1,85.3300,87.0400,0.000004
FILLER_27_169,VGND,li1,83.9500,87.0400,0.000004
FILLER_27_165,VGND,li1,82.1100,87.0400,0.000005
FILLER_27_162,VGND,li1,80.7300,87.0400,0.000005
FILLER_27_159,VGND,li1,79.3500,87.0400,0.000005
FILLER_27_156,VGND,li1,77.9700,87.0400,0.000005
FILLER_27_153,VGND,li1,76.5900,87.0400,0.000005
FILLER_27_150,VGND,li1,75.2100,87.0400,0.000005
FILLER_27_147,VGND,li1,73.8300,87.0400,0.000005
FILLER_27_138,VGND,li1,69.2300,87.0400,0.000005
FILLER_27_135,VGND,li1,68.3100,87.0400,0.000005
FILLER_27_132,VGND,li1,66.9300,87.0400,0.000005
FILLER_27_129,VGND,li1,65.5500,87.0400,0.000005
FILLER_27_126,VGND,li1,64.1700,87.0400,0.000005
FILLER_27_123,VGND,li1,62.7900,87.0400,0.000005
FILLER_27_113,VGND,li1,58.1900,87.0400,0.000005
FILLER_27_111,VGND,li1,56.8100,87.0400,0.000005
FILLER_27_108,VGND,li1,55.8900,87.0400,0.000005
FILLER_27_105,VGND,li1,54.5100,87.0400,0.000005
FILLER_27_102,VGND,li1,53.1300,87.0400,0.000005
FILLER_27_94,VGND,li1,49.4500,87.0400,0.000005
FILLER_27_91,VGND,li1,48.0700,87.0400,0.000005
FILLER_27_88,VGND,li1,46.6900,87.0400,0.000005
FILLER_27_85,VGND,li1,45.3100,87.0400,0.000005
FILLER_27_66,VGND,li1,36.5700,87.0400,0.000004
FILLER_27_63,VGND,li1,35.1900,87.0400,0.000004
FILLER_27_60,VGND,li1,33.8100,87.0400,0.000004
FILLER_27_57,VGND,li1,32.4300,87.0400,0.000004
FILLER_27_54,VGND,li1,30.8200,87.0400,0.000004
FILLER_27_51,VGND,li1,29.6700,87.0400,0.000004
FILLER_27_48,VGND,li1,28.2900,87.0400,0.000004
FILLER_27_45,VGND,li1,26.9100,87.0400,0.000003
FILLER_27_42,VGND,li1,25.5300,87.0400,0.000003
FILLER_27_39,VGND,li1,24.1500,87.0400,0.000003
FILLER_27_36,VGND,li1,22.7700,87.0400,0.000003
FILLER_27_9,VGND,li1,9.8900,87.0400,0.000002
FILLER_27_6,VGND,li1,8.9700,87.0400,0.000002
FILLER_27_3,VGND,li1,7.5900,87.0400,0.000002
FILLER_26_317,VGND,li1,152.0300,81.6000,0.000019
FILLER_26_306,VGND,li1,146.7400,81.6000,0.000019
FILLER_26_283,VGND,li1,135.9300,81.6000,0.000018
FILLER_26_280,VGND,li1,135.0100,81.6000,0.000018
FILLER_26_277,VGND,li1,133.6300,81.6000,0.000018
FILLER_26_274,VGND,li1,132.2500,81.6000,0.000017
FILLER_26_271,VGND,li1,130.8700,81.6000,0.000017
FILLER_26_268,VGND,li1,129.4900,81.6000,0.000017
FILLER_26_265,VGND,li1,128.1100,81.6000,0.000017
FILLER_26_262,VGND,li1,126.7300,81.6000,0.000017
FILLER_26_259,VGND,li1,125.3500,81.6000,0.000017
FILLER_26_256,VGND,li1,123.9700,81.6000,0.000016
FILLER_26_253,VGND,li1,122.5900,81.6000,0.000016
FILLER_26_249,VGND,li1,120.7500,81.6000,0.000016
FILLER_26_246,VGND,li1,119.3700,81.6000,0.000016
FILLER_26_243,VGND,li1,117.9900,81.6000,0.000016
FILLER_26_240,VGND,li1,116.6100,81.6000,0.000016
FILLER_26_237,VGND,li1,115.2300,81.6000,0.000016
FILLER_26_209,VGND,li1,101.8900,81.6000,0.000016
FILLER_26_206,VGND,li1,100.9700,81.6000,0.000016
FILLER_26_203,VGND,li1,99.5900,81.6000,0.000018
FILLER_26_200,VGND,li1,98.2100,81.6000,0.000021
FILLER_26_197,VGND,li1,96.8300,81.6000,0.000021
FILLER_26_193,VGND,li1,94.9900,81.6000,0.000023
FILLER_26_190,VGND,li1,93.6100,81.6000,0.000026
FILLER_26_187,VGND,li1,92.2300,81.6000,0.000026
FILLER_26_184,VGND,li1,90.8500,81.6000,0.000029
FILLER_26_181,VGND,li1,89.4700,81.6000,0.000029
FILLER_26_158,VGND,li1,78.8900,81.6000,0.000033
FILLER_26_155,VGND,li1,77.5100,81.6000,0.000033
FILLER_26_152,VGND,li1,76.1300,81.6000,0.000032
FILLER_26_149,VGND,li1,74.7500,81.6000,0.000032
FILLER_26_130,VGND,li1,66.0100,81.6000,0.000028
FILLER_26_116,VGND,li1,59.5700,81.6000,0.000025
FILLER_26_106,VGND,li1,54.7400,81.6000,0.000023
FILLER_26_103,VGND,li1,53.5900,81.6000,0.000022
FILLER_26_100,VGND,li1,52.2100,81.6000,0.000022
FILLER_26_97,VGND,li1,50.8300,81.6000,0.000020
FILLER_26_94,VGND,li1,49.4500,81.6000,0.000020
FILLER_26_91,VGND,li1,48.0700,81.6000,0.000019
FILLER_26_88,VGND,li1,46.6900,81.6000,0.000019
FILLER_26_85,VGND,li1,45.3100,81.6000,0.000018
FILLER_26_68,VGND,li1,37.0300,81.6000,0.000014
FILLER_26_65,VGND,li1,36.1100,81.6000,0.000013
FILLER_26_62,VGND,li1,34.7300,81.6000,0.000013
FILLER_26_59,VGND,li1,33.3500,81.6000,0.000012
FILLER_26_56,VGND,li1,31.9700,81.6000,0.000011
FILLER_26_53,VGND,li1,30.5900,81.6000,0.000011
FILLER_26_38,VGND,li1,23.4600,81.6000,0.000007
FILLER_26_29,VGND,li1,19.0900,81.6000,0.000005
FILLER_26_26,VGND,li1,17.9400,81.6000,0.000005
FILLER_26_18,VGND,li1,14.0300,81.6000,0.000003
FILLER_26_15,VGND,li1,13.1100,81.6000,0.000003
FILLER_26_12,VGND,li1,11.7300,81.6000,0.000003
FILLER_26_9,VGND,li1,10.3500,81.6000,0.000003
FILLER_26_6,VGND,li1,8.9700,81.6000,0.000003
FILLER_26_3,VGND,li1,7.5900,81.6000,0.000003
FILLER_25_318,VGND,li1,152.2600,81.6000,0.000019
FILLER_25_287,VGND,li1,138.0000,81.6000,0.000018
FILLER_25_246,VGND,li1,118.9100,81.6000,0.000016
FILLER_25_243,VGND,li1,117.9900,81.6000,0.000016
FILLER_25_240,VGND,li1,116.6100,81.6000,0.000016
FILLER_25_237,VGND,li1,115.2300,81.6000,0.000016
FILLER_25_234,VGND,li1,113.8500,81.6000,0.000015
FILLER_25_231,VGND,li1,112.4700,81.6000,0.000015
FILLER_25_228,VGND,li1,111.0900,81.6000,0.000015
FILLER_25_225,VGND,li1,109.7100,81.6000,0.000013
FILLER_25_222,VGND,li1,108.1000,81.6000,0.000013
FILLER_25_205,VGND,li1,100.5100,81.6000,0.000018
FILLER_25_202,VGND,li1,99.1300,81.6000,0.000018
FILLER_25_199,VGND,li1,97.7500,81.6000,0.000021
FILLER_25_178,VGND,li1,87.6300,81.6000,0.000031
FILLER_25_167,VGND,li1,82.5700,81.6000,0.000034
FILLER_25_164,VGND,li1,81.6500,81.6000,0.000034
FILLER_25_161,VGND,li1,80.2700,81.6000,0.000034
FILLER_25_158,VGND,li1,78.8900,81.6000,0.000033
FILLER_25_155,VGND,li1,77.5100,81.6000,0.000033
FILLER_25_152,VGND,li1,76.1300,81.6000,0.000032
FILLER_25_149,VGND,li1,74.7500,81.6000,0.000032
FILLER_25_146,VGND,li1,73.3700,81.6000,0.000031
FILLER_25_138,VGND,li1,69.4600,81.6000,0.000029
FILLER_25_116,VGND,li1,59.1100,81.6000,0.000025
FILLER_25_113,VGND,li1,58.1900,81.6000,0.000024
FILLER_25_97,VGND,li1,50.3700,81.6000,0.000020
FILLER_25_94,VGND,li1,49.4500,81.6000,0.000020
FILLER_25_69,VGND,li1,37.4900,81.6000,0.000014
FILLER_25_66,VGND,li1,36.5700,81.6000,0.000014
FILLER_25_63,VGND,li1,35.1900,81.6000,0.000013
FILLER_25_60,VGND,li1,33.8100,81.6000,0.000012
FILLER_25_57,VGND,li1,32.4300,81.6000,0.000012
FILLER_25_55,VGND,li1,31.0500,81.6000,0.000011
FILLER_25_31,VGND,li1,20.0100,81.6000,0.000006
FILLER_25_28,VGND,li1,19.0900,81.6000,0.000005
FILLER_25_21,VGND,li1,15.6400,81.6000,0.000003
FILLER_25_18,VGND,li1,14.4900,81.6000,0.000003
FILLER_25_15,VGND,li1,13.1100,81.6000,0.000003
FILLER_25_12,VGND,li1,11.7300,81.6000,0.000003
FILLER_25_9,VGND,li1,10.3500,81.6000,0.000003
FILLER_25_6,VGND,li1,8.9700,81.6000,0.000003
FILLER_25_3,VGND,li1,7.5900,81.6000,0.000003
FILLER_24_318,VGND,li1,152.2600,76.1600,0.000033
FILLER_24_315,VGND,li1,151.1100,76.1600,0.000033
FILLER_24_312,VGND,li1,149.7300,76.1600,0.000033
FILLER_24_309,VGND,li1,148.3500,76.1600,0.000033
FILLER_24_286,VGND,li1,137.3100,76.1600,0.000032
FILLER_24_275,VGND,li1,132.7100,76.1600,0.000031
FILLER_24_253,VGND,li1,122.3600,76.1600,0.000025
FILLER_24_250,VGND,li1,120.9800,76.1600,0.000023
FILLER_24_247,VGND,li1,119.8300,76.1600,0.000023
FILLER_24_238,VGND,li1,115.4600,76.1600,0.000018
FILLER_24_235,VGND,li1,114.3100,76.1600,0.000016
FILLER_24_232,VGND,li1,112.9300,76.1600,0.000016
FILLER_24_229,VGND,li1,111.5500,76.1600,0.000014
FILLER_24_197,VGND,li1,96.8300,76.1600,0.000010
FILLER_24_193,VGND,li1,94.9900,76.1600,0.000010
FILLER_24_190,VGND,li1,93.6100,76.1600,0.000011
FILLER_24_187,VGND,li1,92.2300,76.1600,0.000011
FILLER_24_168,VGND,li1,83.2600,76.1600,0.000012
FILLER_24_165,VGND,li1,82.1100,76.1600,0.000012
FILLER_24_162,VGND,li1,80.7300,76.1600,0.000012
FILLER_24_159,VGND,li1,79.3500,76.1600,0.000012
FILLER_24_156,VGND,li1,77.9700,76.1600,0.000012
FILLER_24_153,VGND,li1,76.5900,76.1600,0.000012
FILLER_24_150,VGND,li1,75.2100,76.1600,0.000012
FILLER_24_147,VGND,li1,73.8300,76.1600,0.000012
FILLER_24_144,VGND,li1,72.4500,76.1600,0.000012
FILLER_24_141,VGND,li1,71.0700,76.1600,0.000012
FILLER_24_138,VGND,li1,69.4600,76.1600,0.000012
FILLER_24_135,VGND,li1,68.3100,76.1600,0.000012
FILLER_24_116,VGND,li1,59.1100,76.1600,0.000013
FILLER_24_93,VGND,li1,48.7600,76.1600,0.000013
FILLER_24_61,VGND,li1,34.0400,76.1600,0.000011
FILLER_24_29,VGND,li1,19.5500,76.1600,0.000004
FILLER_24_26,VGND,li1,17.9400,76.1600,0.000004
FILLER_24_23,VGND,li1,16.7900,76.1600,0.000003
FILLER_24_20,VGND,li1,15.4100,76.1600,0.000003
FILLER_24_12,VGND,li1,11.7300,76.1600,0.000003
FILLER_24_9,VGND,li1,10.3500,76.1600,0.000003
FILLER_24_6,VGND,li1,8.9700,76.1600,0.000003
FILLER_24_3,VGND,li1,7.5900,76.1600,0.000003
FILLER_23_317,VGND,li1,152.0300,76.1600,0.000033
FILLER_23_314,VGND,li1,150.6500,76.1600,0.000033
FILLER_23_311,VGND,li1,149.2700,76.1600,0.000033
FILLER_23_308,VGND,li1,147.8900,76.1600,0.000033
FILLER_23_305,VGND,li1,146.5100,76.1600,0.000033
FILLER_23_302,VGND,li1,145.1300,76.1600,0.000033
FILLER_23_268,VGND,li1,129.2600,76.1600,0.000030
FILLER_23_244,VGND,li1,118.4500,76.1600,0.000020
FILLER_23_241,VGND,li1,117.0700,76.1600,0.000018
FILLER_23_221,VGND,li1,107.8700,76.1600,0.000011
FILLER_23_190,VGND,li1,93.6100,76.1600,0.000011
FILLER_23_166,VGND,li1,82.3400,76.1600,0.000012
FILLER_23_163,VGND,li1,81.1900,76.1600,0.000012
FILLER_23_160,VGND,li1,79.8100,76.1600,0.000012
FILLER_23_157,VGND,li1,78.4300,76.1600,0.000012
FILLER_23_154,VGND,li1,77.0500,76.1600,0.000012
FILLER_23_151,VGND,li1,75.6700,76.1600,0.000012
FILLER_23_148,VGND,li1,74.2900,76.1600,0.000012
FILLER_23_145,VGND,li1,72.9100,76.1600,0.000012
FILLER_23_130,VGND,li1,65.7800,76.1600,0.000013
FILLER_23_111,VGND,li1,56.8100,76.1600,0.000013
FILLER_23_108,VGND,li1,55.8900,76.1600,0.000013
FILLER_23_105,VGND,li1,54.5100,76.1600,0.000013
FILLER_23_60,VGND,li1,33.8100,76.1600,0.000011
FILLER_23_57,VGND,li1,32.4300,76.1600,0.000010
FILLER_23_32,VGND,li1,20.9300,76.1600,0.000006
FILLER_23_9,VGND,li1,10.1200,76.1600,0.000003
FILLER_23_6,VGND,li1,8.9700,76.1600,0.000003
FILLER_23_3,VGND,li1,7.5900,76.1600,0.000003
FILLER_22_318,VGND,li1,152.2600,70.7200,0.000011
FILLER_22_315,VGND,li1,151.1100,70.7200,0.000011
FILLER_22_312,VGND,li1,149.7300,70.7200,0.000011
FILLER_22_309,VGND,li1,148.3500,70.7200,0.000011
FILLER_22_307,VGND,li1,146.9700,70.7200,0.000011
FILLER_22_304,VGND,li1,146.0500,70.7200,0.000011
FILLER_22_301,VGND,li1,144.6700,70.7200,0.000011
FILLER_22_298,VGND,li1,143.2900,70.7200,0.000011
FILLER_22_264,VGND,li1,127.1900,70.7200,0.000011
FILLER_22_261,VGND,li1,126.2700,70.7200,0.000011
FILLER_22_243,VGND,li1,117.5300,70.7200,0.000009
FILLER_22_240,VGND,li1,116.6100,70.7200,0.000009
FILLER_22_218,VGND,li1,106.0300,70.7200,0.000006
FILLER_22_195,VGND,li1,95.4500,70.7200,0.000011
FILLER_22_192,VGND,li1,94.5300,70.7200,0.000012
FILLER_22_189,VGND,li1,93.1500,70.7200,0.000013
FILLER_22_186,VGND,li1,91.7700,70.7200,0.000013
FILLER_22_183,VGND,li1,90.3900,70.7200,0.000015
FILLER_22_161,VGND,li1,79.8100,70.7200,0.000020
FILLER_22_158,VGND,li1,78.8900,70.7200,0.000020
FILLER_22_155,VGND,li1,77.5100,70.7200,0.000020
FILLER_22_152,VGND,li1,76.1300,70.7200,0.000022
FILLER_22_129,VGND,li1,65.3200,70.7200,0.000026
FILLER_22_126,VGND,li1,64.1700,70.7200,0.000026
FILLER_22_62,VGND,li1,34.2700,70.7200,0.000026
FILLER_22_59,VGND,li1,33.3500,70.7200,0.000026
FILLER_22_29,VGND,li1,19.3200,70.7200,0.000012
FILLER_22_26,VGND,li1,17.9400,70.7200,0.000012
FILLER_22_3,VGND,li1,7.3600,70.7200,0.000009
FILLER_21_318,VGND,li1,152.2600,70.7200,0.000011
FILLER_21_315,VGND,li1,151.1100,70.7200,0.000011
FILLER_21_312,VGND,li1,149.7300,70.7200,0.000011
FILLER_21_309,VGND,li1,148.3500,70.7200,0.000011
FILLER_21_306,VGND,li1,146.9700,70.7200,0.000011
FILLER_21_297,VGND,li1,142.6000,70.7200,0.000011
FILLER_21_294,VGND,li1,141.4500,70.7200,0.000011
FILLER_21_291,VGND,li1,140.0700,70.7200,0.000011
FILLER_21_288,VGND,li1,138.6900,70.7200,0.000011
FILLER_21_266,VGND,li1,128.1100,70.7200,0.000011
FILLER_21_236,VGND,li1,114.3100,70.7200,0.000008
FILLER_21_233,VGND,li1,113.3900,70.7200,0.000008
FILLER_21_223,VGND,li1,108.3300,70.7200,0.000007
FILLER_21_220,VGND,li1,107.4100,70.7200,0.000007
FILLER_21_202,VGND,li1,98.9000,70.7200,0.000010
FILLER_21_199,VGND,li1,97.7500,70.7200,0.000010
FILLER_21_196,VGND,li1,96.3700,70.7200,0.000011
FILLER_21_193,VGND,li1,94.9900,70.7200,0.000012
FILLER_21_190,VGND,li1,93.6100,70.7200,0.000012
FILLER_21_187,VGND,li1,92.2300,70.7200,0.000013
FILLER_21_184,VGND,li1,90.8500,70.7200,0.000015
FILLER_21_165,VGND,li1,82.1100,70.7200,0.000018
FILLER_21_139,VGND,li1,69.9200,70.7200,0.000024
FILLER_21_132,VGND,li1,66.7000,70.7200,0.000025
FILLER_21_119,VGND,li1,60.7200,70.7200,0.000028
FILLER_21_116,VGND,li1,59.5700,70.7200,0.000029
FILLER_21_113,VGND,li1,58.1900,70.7200,0.000029
FILLER_21_110,VGND,li1,56.5800,70.7200,0.000029
FILLER_21_107,VGND,li1,55.4300,70.7200,0.000030
FILLER_21_104,VGND,li1,54.0500,70.7200,0.000030
FILLER_21_87,VGND,li1,45.7700,70.7200,0.000031
